blue,green,red,ndwi,brightness,label,source_file
0.11880946,0.04914083,0.1018881,-0.34925044,0.08994613,0,GSL_2016_01.tif
0.17771645,0.09825062,0.13165869,-0.14530914,0.13587524,0,GSL_2016_01.tif
0.23334831,0.15936285,0.1819077,-0.0660613,0.19153963,0,GSL_2016_01.tif
0.18523793,0.13692243,0.12564218,0.042961657,0.14926751,0,GSL_2016_01.tif
0.22993767,0.15308051,0.17395253,-0.06382218,0.1856569,0,GSL_2016_01.tif
0.2387918,0.1622229,0.18161802,-0.05640706,0.1942109,0,GSL_2016_01.tif
0.21744704,0.14406034,0.16713382,-0.07414471,0.17621374,0,GSL_2016_01.tif
0.16341886,0.0978595,0.13702898,-0.16675705,0.13276911,0,GSL_2016_01.tif
0.11085882,0.060947713,0.11162593,-0.29365972,0.09447748,0,GSL_2016_01.tif
0.25785524,0.17891876,0.19015256,-0.030437915,0.20897551,0,GSL_2016_01.tif
0.23364195,0.15664947,0.17785212,-0.06338561,0.18938118,0,GSL_2016_01.tif
0.17871028,0.11189087,0.14950767,-0.14390539,0.14670295,0,GSL_2016_01.tif
0.28507262,0.20639482,0.21263649,-0.014895424,0.23470132,0,GSL_2016_01.tif
0.27323702,0.19233902,0.20180675,-0.024020836,0.22246094,0,GSL_2016_01.tif
0.009800568,0.0,0.0,0.0,0.003266856,1,GSL_1991_04.tif
0.009800568,0.0,0.0,0.0,0.003266856,1,GSL_1991_04.tif
0.04486509,0.061847355,0.0,0.99998385,0.035570815,1,GSL_1991_04.tif
0.046550114,0.06356247,0.0,0.99998426,0.036704194,1,GSL_1991_04.tif
0.046550114,0.06356247,0.0,0.99998426,0.036704194,1,GSL_1991_04.tif
0.04374174,0.061942637,0.0,0.9999839,0.035228126,1,GSL_1991_04.tif
0.02733283,0.025925322,0.0,0.99996144,0.017752716,1,GSL_1991_04.tif
0.008757459,0.0,0.0,0.0,0.002919153,1,GSL_1991_04.tif
0.04887705,0.0716616,0.0057216217,0.85211146,0.042086754,1,GSL_1991_04.tif
0.052889008,0.0716616,0.009358127,0.7689819,0.044636246,1,GSL_1991_04.tif
0.050241116,0.08185697,0.007432918,0.83350116,0.046510335,1,GSL_1991_04.tif
0.048235137,0.07623523,0.0048659733,0.8799916,0.043112114,1,GSL_1991_04.tif
0.044383656,0.07251915,0.0015503359,0.95812535,0.03948438,1,GSL_1991_04.tif
0.049198005,0.079189025,0.0059355334,0.8605346,0.04477419,1,GSL_1991_04.tif
0.04975968,0.08261925,0.0061494457,0.86144036,0.046176124,1,GSL_1991_04.tif
0.041414805,0.066992685,0.0,0.9999851,0.03613583,1,GSL_1991_04.tif
0.043260306,0.080332436,0.008074654,0.8173209,0.043889135,1,GSL_1991_04.tif
0.04867645,0.081094705,0.0058820555,0.8647343,0.045217738,1,GSL_1991_04.tif
0.048395615,0.080332436,0.004438149,0.8952799,0.04438873,1,GSL_1991_04.tif
0.04887705,0.07604466,0.011818116,0.7309786,0.04557994,1,GSL_1991_04.tif
0.046630353,0.07575881,0.004010325,0.8994404,0.042133164,1,GSL_1991_04.tif
0.053290203,0.080332436,0.00818161,0.81512505,0.04726808,1,GSL_1991_04.tif
0.051123746,0.08261925,0.010213776,0.77994543,0.047985595,1,GSL_1991_04.tif
0.052247096,0.08328623,0.016203314,0.67426425,0.05057888,1,GSL_1991_04.tif
0.05577762,0.06975592,0.016952006,0.608979,0.047495183,1,GSL_1991_04.tif
0.09635351,0.22979218,0.092045516,0.42799905,0.13939707,1,GSL_1986_11.tif
0.09141099,0.2272177,0.089482725,0.4349048,0.13603714,1,GSL_1986_11.tif
0.09141099,0.2272177,0.089482725,0.4349048,0.13603714,1,GSL_1986_11.tif
0.08420126,0.21043001,0.08478428,0.4256071,0.12647186,1,GSL_1986_11.tif
0.08025632,0.21198542,0.08277065,0.4383771,0.12500413,1,GSL_1986_11.tif
0.115398064,0.2626703,0.10992403,0.40995216,0.16266413,1,GSL_1986_11.tif
0.115398064,0.2626703,0.10992403,0.40995216,0.16266413,1,GSL_1986_11.tif
0.11440049,0.23617472,0.11212071,0.35617363,0.15423197,1,GSL_1986_11.tif
0.106646635,0.22544776,0.11108339,0.33983192,0.14772592,1,GSL_1986_11.tif
0.09916484,0.23038216,0.10382215,0.37868935,0.14445639,1,GSL_1986_11.tif
0.10759886,0.24545355,0.10607985,0.39647242,0.15304409,1,GSL_1986_11.tif
0.10759886,0.24545355,0.10607985,0.39647242,0.15304409,1,GSL_1986_11.tif
0.10329117,0.23740833,0.10455438,0.38850307,0.14841795,1,GSL_1986_11.tif
