Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2008-04-12,10133600,13.9,83.82,46810.43,0.0,694.37,31.678,9.91,-5.92,392.9,1.995,0.0,193.21086111111117,0.0,0.0442484722222222,76679.52969444446,287.55254722222224,0.0021279111111111,-4.146930555555531,0.0463163888888888,0.6566250000000001,0.0513194444444444
2008-04-13,10133600,15.8,84.83599999999998,46969.63,0.0,683.1,31.462000000000003,14.91,-0.85,573.8,7.03,0.0,202.589125,0.0,0.0348958333333333,76676.03763888888,290.53237499999994,0.0024319316666666,0.4352303602430833,0.0,-1.1782777777777778,1.2024444444444444
2008-04-14,10133600,19.7,85.09,47128.13,0.0,640.17,31.077,17.06,3.15,765.88,10.105,0.0,205.72345833333333,0.0,0.060922222412957,76009.49069444444,293.8657361111111,0.0028338491666666,2.850356987847245,0.0,-1.2317083333333334,4.038361111111111
2008-04-15,10133600,23.9,85.09,47285.91,4.27,527.45,30.985000000000003,13.11,-3.8,461.34,4.654999999999999,0.0132525,220.9501388888889,2.511555555555556,0.1110612499999999,75040.83369444443,215.63527222222217,0.0029779636111111,3.637852105034749,0.0482361111111111,4.130527777777777,3.349666666666665
2008-04-16,10133600,19.8,85.59800000000001,47442.93,2.09,402.17,31.194000000000003,0.58,-9.14,305.91,-4.28,0.0598241666666666,249.5445277777778,26.38420555555555,0.1092026388888889,75533.91505555555,176.25990555555555,0.0023250213888888,-4.968493489583315,0.0916461111111111,4.623944444444443,-3.817305555555556
2008-04-17,10133600,18.5,85.59800000000001,47599.15,0.0,688.69,31.194000000000003,6.73,-8.41,324.02,-0.8399999999999999,0.0,187.07048611111108,0.1760666666666666,0.0610419444444444,76015.00550000001,291.4941055555555,0.0019078336111111,-6.5602867838541465,0.0,1.3409305555555555,-0.4692222222222222
2008-04-18,10133600,21.4,85.344,47754.53,0.0,661.83,30.978,13.53,-0.86,573.43,6.335,0.0,196.23123611111112,0.0,0.0830219444444444,75886.70211111111,295.7664611111111,0.0025239702777777,-1.244450195312475,0.0,0.3631388888888889,4.283111111111111
2008-04-19,10133600,27.2,84.83599999999998,47909.04,0.0,575.73,30.606,14.24,2.86,750.26,8.55,0.0,211.93473611111116,1.9191555555555555,0.1460968055555555,75177.3624722222,291.4749416666666,0.0028254830555555,3.760473849826408,0.0,0.23925,6.567041564941406
2008-04-20,10133600,25.9,84.328,48062.62,0.0,666.6,30.534,9.93,-4.3,444.19,2.815,0.0,235.7977916666667,14.869955555555556,0.1620555555555555,74787.92883333334,209.67816944444448,0.0026929302777777,1.2922949218750226,0.0,5.997861111111111,3.684722222222222
2008-04-21,10133600,23.9,84.328,48215.25,0.0,636.48,30.534,5.25,-7.44,349.29,-1.0950000000000002,0.0,170.5125,0.0,0.1179868055555555,75472.52797222222,310.5880222222223,0.0016926772222222,-5.934276150173589,0.0,0.94375,0.5032083333333334
