Date,site_no,flow_cfs,814_SWE_cm,684_SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2007-11-15,10133650,7.69,2.54,0.0,34858.56,0.0,264.18,0.0,14.21,-4.07,451.87,5.07,0.0,193.36929036458335,0.0,0.09036638353135851,77309.1525,132.88189409722224,0.001900444878472222,-0.40645236545136737,0.09157851562500001,-0.4903927951388891,2.4621896701388892
2007-11-16,10133650,8.77,2.54,0.0,34746.73,0.0,222.0,0.0,13.25,-0.42,592.2,6.415,0.0,223.13417968750002,0.0,0.07563459608289931,76976.4626388889,121.18688368055554,0.003156036197916667,2.632418077256965,0.027021354166666667,1.8874761284722226,2.5647634548611107
2007-11-17,10133650,9.05,2.54,0.0,34637.23,0.0,198.72,0.0,13.91,1.92,701.47,7.915,0.0,283.44927517361117,0.0,0.08485023871527778,76986.45319444443,87.18153298611112,0.003958812586805556,4.790524088541691,0.021641145833333337,2.8354036458333334,2.6625607638888886
2007-11-18,10133650,8.99,2.54,0.0,34530.14,0.0,234.76,0.0,16.78,0.91,652.52,8.845,0.0,236.8533268229167,0.0,0.09609772135416667,77025.32861111112,123.23675260416668,0.003699519878472222,5.020938042534746,0.01628376736111111,2.3611675347222216,3.330375434027778
2007-11-19,10133650,9.11,2.54,0.0,34425.52,0.0,237.61,0.0,16.94,0.51,633.68,8.725000000000001,0.0,223.95157335069445,0.0,0.11305694444444446,76901.77097222224,126.41402864583334,0.00312468828125,5.870566948784741,0.0,2.9089279513888884,4.415768229166667
2007-11-20,10133650,8.65,2.54,0.0,34323.41,0.0,228.02,0.0,11.54,-3.7,464.71,3.9199999999999995,0.0,260.11408854166666,0.42274999999999996,0.10257784288194444,76575.52222222225,90.81528385416665,0.0026914422743055558,2.0450363498264132,0.0,4.138487413194444,-0.7219401041666669
2007-11-21,10133650,7.33,2.54,0.0,34223.88,0.0,207.37,0.0,1.46,-11.36,256.61,-4.949999999999999,0.0,190.6370073784722,2.1391458333333335,0.07557215711805557,77066.93819444443,127.15049999999998,0.0018714104166666673,-6.541883680555534,0.00019782986111111108,1.3218315972222223,-2.493001302083334
2007-11-22,10133650,5.5,2.54,0.0,34126.99,0.0,221.79,0.0,2.57,-11.77,248.24,-4.6,0.0,183.71891059027777,0.0,0.04108059590657552,76927.92222222223,116.61499305555557,0.0015958239552815755,-8.85479003906248,0.0,-2.3533615451388887,-0.6053450520833334
2007-11-23,10133650,5.3,2.54,0.0,34032.78,0.0,209.78,0.0,2.79,-10.37,277.64,-3.7899999999999996,0.0,185.0616579861111,0.0,0.024953103298611112,76524.93708333334,126.58433854166668,0.0016398803829616969,-10.194766167534699,0.0,-1.1118055555555555,-2.6974066840277775
2007-11-24,10133650,5.3,2.54,0.0,33941.33,0.0,233.74,0.0,5.88,-10.24,280.61,-2.18,0.0,179.5284006076389,0.0,0.017540494600931805,76827.2775,119.44338020833332,0.0014978111999511719,-10.648535156249979,0.0,0.47193576388888886,0.032011718749999946
2007-11-25,10133650,5.5,2.54,0.0,33852.69,0.0,231.25,0.0,8.35,-7.75,341.17,0.2999999999999998,0.0,180.0090212673611,0.0,0.016831445312500002,76660.98986111111,117.50799131944443,0.0015319435763888887,-8.945731336805531,0.0,0.7522395833333334,3.085939670138889
2007-11-26,10133650,7.88,2.54,0.0,33766.9,0.0,202.27,0.0,5.88,-6.98,362.02,-0.5500000000000003,0.0,194.07664930555558,0.0,0.016729926215277774,76952.36277777777,122.52513020833331,0.0017879023447672526,-7.379424913194422,0.0,1.1557096354166667,0.5739822048611112
2007-11-27,10133650,7.41,2.54,0.0,33684.02,3.21,171.49,0.321,6.74,-6.23,383.49,0.2549999999999999,0.0,201.40712456597225,0.13494444444444445,0.030098046875000003,76748.35430555556,88.83501736111111,0.0020930105923122827,-5.711414930555531,0.0,2.339778645833333,3.5004926215277776
2007-11-28,10133650,5.6,3.302,0.76199999999999,33604.12,0.0,159.18,0.321,-1.2,-9.24,303.52,-5.22,0.0,230.31615234375002,14.6279375,0.03552445746527778,77107.17694444444,104.05836979166669,0.002192530816989475,-7.896345486111087,0.0,3.4935742187500005,-0.9052018229166664
2007-11-29,10133650,5.5,3.55599999999999,0.76199999999999,33527.23,3.7,159.52,0.6910000000000001,2.59,-8.92,311.26,-3.165,0.0,232.10367187500003,0.6967291666666667,0.03674646267361111,76856.93041666666,79.93743055555555,0.0019237379319932727,-8.493819444444421,0.0,2.1195963541666663,3.586469184027778
2007-11-30,10133650,6.42,3.55599999999999,1.016,33453.41,5.46,153.11,1.237,4.93,-6.01,389.96,-0.54,0.0,213.89740668402783,0.0,0.028858159722222217,76270.79916666668,102.98157655164933,0.0021311962673611112,-6.353806423611088,0.0,-0.7371006944444444,3.5861566840277774
2007-12-01,10133650,8.4,4.826,1.27,33382.71,4.17,133.3,1.654,1.75,-7.25,354.5,-2.75,0.04269796006944445,277.1643923611111,11.50409027777778,0.021909743923611114,75151.06388888891,77.15481076388889,0.0035653993923611114,-3.6703407118055367,0.12236653645833334,1.912667100694445,1.8360568576388894
2007-12-02,10133650,6.0,5.84199999999999,2.286,33315.18,1.92,235.19,1.846,1.82,-11.64,250.91,-4.91,0.0,209.32337022569442,0.8134062500000001,0.02613161892361111,76523.84819444445,116.23251562500002,0.002143839150322808,-8.687016059027755,0.028114214409722223,2.224353298611111,3.130414496527778
2007-12-03,10133650,5.8,5.84199999999999,2.286,33250.86,0.0,232.88,1.8030000000000002,8.66,-4.96,422.51,1.85,0.0,206.26718315972226,0.0,0.028751416693793403,77618.96458333335,102.75986111111109,0.0021006896711561417,-6.251495225694417,0.039390842013888885,0.9490950520833333,5.4926996527777785
