Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2014-07-30,10164500,28.2,0.0,51126.92,7.96,214.08,0.0,19.78,12.1,1411.48,15.94,0.0744166372202591,339.3822114252061,4.6510867196702,0.1228695817338563,77774.13051089516,153.31014252061252,0.0096075431614744,11.397074965262464,0.2637906949352179,-1.9064929328621911,0.6081964075382803
2014-07-31,10164500,27.5,0.0,51007.36,0.0,415.69,0.0,23.08,11.47,1041.18,17.275,0.2567110276796231,317.6033230270907,276.5236785924617,0.2382863221436984,77755.34618374557,260.78097261484095,0.0093425683908343,14.732974242445176,0.0205580241460541,-1.1954505300353355,-1.163679328621908
2014-08-01,10164500,26.0,0.0,50885.76,0.0,466.12,0.0,25.12,11.4,952.2,18.26,0.1717053003533568,321.020075243623,218.47936204358064,0.256936631203821,77683.46083627797,222.7634312426384,0.0082947694377346,16.955470601902988,0.0005617196702002,-1.2666710836277972,-0.4183083038869257
2014-08-02,10164500,25.0,0.0,50762.18,0.0,446.37,0.0,25.41,12.49,1051.71,18.95,0.0880583922261484,301.96532979976445,110.88534231448764,0.316600102998848,77730.13214369846,279.2834764428739,0.0070365460441167,18.435255487844177,0.0002193315665488,-0.9547305653710244,0.7544729093050647
2014-08-03,10164500,24.4,0.0,50636.67,0.0,449.58,0.0,25.21,12.12,1025.24,18.665,0.0952710689045936,321.65515195956635,44.24326943462898,0.3153649440518256,77734.41411366314,234.56628872202583,0.0067710358083844,18.860100894204603,0.0143816696113074,-0.2329520023557127,1.6007788574793873
2014-08-04,10164500,25.4,0.0,50509.3,12.48,306.24,0.0,23.24,11.59,1228.67,17.415,0.5426257214369846,334.53863957597173,64.76339605418137,0.2012151356442095,77613.6844228504,158.26122717903417,0.0090318822469219,14.34639932549325,0.0420451855123674,-0.9535424028268552,2.208097762073027
2014-08-05,10164500,26.9,0.0,50380.11,7.71,277.14,0.0,21.65,11.53,1319.09,16.59,0.7574925942285042,335.5656595995288,260.6916802120141,0.1990337159458964,77490.06340694935,185.8582703180212,0.0092862954946996,14.344046868098522,0.279761027679623,0.7012043580683157,1.3589281507656064
2014-08-06,10164500,26.3,0.0,50249.17,3.8,335.75,0.0,23.17,10.05,1090.09,16.61,0.638459555359246,315.5434334511189,475.8458504122497,0.2891417105183865,77560.22937426386,273.64593683745585,0.0088166226326698,15.838695138812229,0.0592977915194346,2.1626840400471137,-0.0848321554770318
2014-08-07,10164500,24.3,0.0,50116.52,0.0,458.62,0.0,22.31,9.32,859.84,15.815,0.4848201118963485,292.8091048292109,298.6230292991754,0.298182317368695,77606.24478209658,270.90856684334506,0.0071640371481959,15.404341021606324,0.2147224381625441,1.1594537691401647,-0.8612912249705533
2014-08-08,10164500,23.7,0.0,49982.23,0.0,454.98,0.0,22.75,9.9,830.06,16.325,0.11056351590106,311.61499263839806,232.5598317137809,0.2492448468786808,77581.98021937574,213.39235291519435,0.0077529270201845,15.21782631450606,0.036356183745583,1.4679004711425203,-0.4993713191990577
2014-08-09,10164500,28.9,0.0,49846.33,0.0,426.3,0.0,22.38,10.72,874.76,16.55,0.1574351884570082,307.5346569493521,187.3036481154299,0.2674285922709847,77715.99573468788,235.62257464664316,0.006958028991541,16.718929237752157,0.0643000883392226,-0.4304755594817431,0.7092314487632507
2014-08-10,10164500,28.6,0.0,49708.9,0.0,474.63,0.0,25.36,11.42,777.76,18.39,0.0482567285041224,294.2629755594818,139.94608907538282,0.3021374263839811,77866.68812573614,260.19994066548884,0.0061332671230859,17.19909351649921,0.0120000441696113,-1.6574573027090698,0.3326089517078917
2014-08-11,10164500,25.7,0.0,49569.97,0.0,493.41,0.0,27.28,12.14,774.57,19.71,0.0,302.0241226523391,222.9796831566549,0.3215878680800941,77769.10099970552,261.903507508834,0.0067307267667844,18.511390802138568,0.0,-1.5715989399293286,1.738517373380447
2014-08-12,10164500,28.5,0.0,49429.61,0.0,453.74,0.0,24.87,11.84,839.16,18.355,0.0620254711425206,330.5409908716137,39.289899440518255,0.2765874558303887,77872.45117343932,188.11331360424023,0.0072928223436119,18.268425238331883,1.6195524146054182e-06,-0.6041151354534746,3.7746687279151936
2014-08-13,10164500,21.9,0.0,49287.85,3.33,265.27,0.0,21.67,12.13,1230.07,16.900000000000002,0.2833581272084805,321.3292240871613,41.53592579505301,0.2742521054181389,77611.44509275617,216.20132935806836,0.0083144248806615,15.688728536329528,0.011577164310954,-2.266553297997644,3.0861381036513538
2014-08-14,10164500,19.0,0.0,49144.75,6.14,325.78,0.0,24.8,12.11,1109.52,18.455,0.3875751325088339,322.94755742049466,436.0757361601885,0.2795306978798586,77472.28462750294,241.2475870141343,0.0088716605565371,15.998294046534548,0.0596754122497055,-1.895647820965842,3.311846289752649
2014-08-15,10164500,17.0,0.0,49000.36,0.0,445.05,0.0,25.54,12.69,978.41,19.115,0.4110204799764429,302.2934128386336,151.97141961130745,0.3387019287396937,77509.19146937574,282.18355742049465,0.0073987630036946,18.263391219679427,0.0441250294464075,0.1992432273262662,2.982542697290931
2014-08-16,10164500,15.9,0.0,48854.73,0.0,457.57,0.0,25.82,12.4,940.41,19.11,0.0514424911660777,290.6712455830388,29.715589664310947,0.3295927856301531,77630.80397379269,282.74235100117784,0.005994049623408,18.81104612388658,0.0017434334511189,1.9963722025912831,-0.4451516489988221
2014-08-17,10164500,15.0,0.0,48707.9,0.0,486.3,0.0,27.49,12.25,877.94,19.87,0.0,281.4449631919905,30.58188913427562,0.3346025176678445,77613.78509570082,281.9151294169611,0.005068712663508,18.769998682963436,0.0,-0.0143786808009423,0.5626958186101296
