Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
1980-01-01,10128500,39.0,8.128,32891.95,0.0,150.63,6.609000000000001,0.26,-5.67,400.2,-2.705,0.0096665891684901,257.265064733771,11.84043563092633,0.0269375227935813,72148.90399343544,80.99523057986869,0.0034233627542708,-4.145116703136374,0.1958184491247264,3.4440773158278626,-0.7803833880379285
1980-01-02,10128500,40.0,8.128,32934.47,0.0,243.2,6.609000000000001,-0.95,-11.14,261.14,-6.045,0.0,177.23092769876004,18.452944201312903,0.0155814029618478,72136.43573760029,103.19701940054308,0.0024532791960534,-8.782046863603188,0.0310725018234865,2.809814916119621,-1.9986250911743253
1980-01-03,10128500,43.0,8.128,32980.46,6.45,232.51,7.254000000000001,0.03,-16.01,175.37,-7.990000000000001,0.0,210.7636880014588,0.0,0.0420981663788086,72132.33468088985,86.06371425966448,0.0019559099562363,-8.037497264770218,0.0,4.134116520787746,1.0459295222465352
1980-01-04,10128500,43.0,9.144,33029.9,0.0,205.48,7.227,2.88,-5.36,409.94,-1.2400000000000002,0.0,220.46132157184533,0.0,0.0408038384390955,72010.73904814004,101.10173267687816,0.0028526826961303,-4.643390317286629,0.0576946663019693,6.526140134938001,0.1133930525164114
1980-01-05,10128500,43.0,9.144,33082.75,5.85,213.08,7.813,5.69,-7.45,349.11,-0.8799999999999999,0.0,268.6372073304157,0.0,0.0854211661196207,72007.9301686725,79.18701458789207,0.0017112126023262,-1.856657093362484,0.057878829321663,6.282343180160466,2.6404221371261856
1980-01-06,10128500,42.0,9.144,33138.96,0.0,264.14,7.813,-1.38,-12.34,237.09,-6.859999999999999,0.0,222.94979485776804,1.7442062363238509,0.0856737053245806,71588.6385393873,107.04552279358133,0.0023719158916849,-6.039700948212961,0.0749319930707512,12.146006108679796,1.268453125845855
1980-01-07,10128500,42.0,9.144,33198.5,8.85,168.98,8.697000000000001,-6.26,-15.14,188.57,-10.7,0.0,160.68124726477024,0.1946458789204959,0.0421405178701677,71130.4582503647,105.47584108315095,0.0015633662563822,-11.5168736323851,0.0019530725747629,8.89764405543399,0.6912490882567468
1980-01-08,10128500,42.0,9.398,33261.33,14.29,150.55,10.126,-3.95,-11.6,251.65,-7.775,0.0,230.61038202042303,4.832801604668126,0.038927799051787,71116.28352479941,74.60740317286651,0.0023303463347921,-8.426756473377075,0.9048517323121807,10.694700492341356,3.4541566374908825
1980-01-09,10128500,41.0,10.41399999999999,33327.4,20.38,137.56,12.165,-1.35,-8.15,330.72,-4.75,0.0008630835156819,236.72826084974471,0.553873814733771,0.0379865472283005,71247.31498267686,90.618753646973,0.0029400651997772,-5.735113967906616,0.1815133479212253,6.570383843909555,6.077350474106491
1980-01-10,10128500,41.0,12.7,33396.67,23.27,238.38,14.492,-3.1,-16.86,163.22,-9.98,0.1662825127644055,247.836253646973,68.98981838074398,0.0489907093362509,70331.80487326768,97.66098504741066,0.0034188579514184,-4.235095733041553,1.12442276622903,10.723890408460978,8.114860047410648
1980-01-11,10128500,37.0,14.478,33469.09,17.02,269.56,16.194,-2.78,-20.9,115.51,-11.84,0.0229570523340627,176.553726750547,2.7781641137855573,0.0354685722100656,71317.92722009482,79.37099708242158,0.0013922382395292,-13.408238512034988,0.1335214852297593,4.789337162654996,1.8689674507658645
1980-01-12,10128500,52.0,14.986,33544.61,21.68,184.65,18.362,1.92,-7.06,359.93,-2.57,0.00345,287.988757293946,0.2124624361779723,0.0344963185917626,71340.01054978119,78.11877534646241,0.0042762310002878,-1.899630288110843,1.7334680251641137,10.948451404084611,8.134695477753464
1980-01-13,10128500,64.0,17.27199999999999,33623.18,25.73,85.05,18.177000000000003,2.23,-1.6,543.12,0.3149999999999999,0.1301145878920495,277.4165517870168,17.227107221006566,0.0312229572054072,71650.29144511305,86.93723522975928,0.004483007631291,-0.5436506199853904,0.4647301650255287,11.265888949671773,4.069571936542669
1980-01-14,10128500,80.0,18.542,33704.75,30.01,78.23,18.084,-0.36,-3.79,461.54,-2.075,0.0277630607221006,267.6047396973012,5.253143690736688,0.0188735533421444,71457.40707786287,103.3061142414296,0.0047401714067143,-0.2546900072939208,1.7266123541210794,8.746114150255288,4.316280087527352
1980-01-15,10128500,78.0,18.796,33789.27,14.36,232.55,19.52,2.54,-9.36,300.61,-3.41,0.0337276440554339,199.64327270240696,10.58503865791393,0.0068434278381036,71841.08925692923,81.01561998541212,0.0027219238876732,-6.164907458059785,0.0533808032458059,3.129251002917578,0.0692992235847322
1980-01-16,10128500,61.0,19.304,33876.68,7.47,252.99,20.268,1.89,-11.57,252.26,-4.84,0.0383637399708242,245.6755780452225,20.16911269146608,0.0253154965835448,71933.16932895697,84.21805333698029,0.002953049992917,-6.121264132020398,0.4190907731582785,3.0195997447118885,0.6491609927566272
1980-01-17,10128500,57.0,19.812,33966.93,9.42,187.81,21.21,-0.02,-8.56,320.1,-4.29,0.0149831874544128,229.17851385849744,21.5294106491612,0.0171448714442013,71656.14835612691,94.77912363238512,0.0032299324307075,-5.599254649890567,0.1648666575492341,4.249450218818381,2.2105064733770967
1980-01-18,10128500,53.0,20.32,34059.96,0.0,256.37,21.21,-1.85,-10.36,277.92,-6.105,0.0,238.75506610138584,3.7604886943836617,0.0247689186725018,71241.40432713347,100.80306163384392,0.0029734004194018,-6.405094821298301,0.3045303473741794,-3.784568289569657,1.3288899525893507
1980-01-19,10128500,47.0,20.32,34155.72,0.0,332.28,21.21,-4.59,-16.5,168.31,-10.545,0.0,203.9347583880379,0.0576819839533187,0.0232825264405543,71681.13609318016,105.04767523705324,0.0023551893680564,-8.69579640773156,0.0154410421225382,-5.190840171407731,0.0685083880379285
1980-01-20,10128500,41.0,20.32,34254.15,7.92,291.93,22.001,-0.57,-17.45,155.41,-9.01,0.0,164.89571161560903,0.0,0.0198190144055433,72283.52970733041,123.1450958242159,0.0017941411662251,-8.865462709700926,0.0,-0.0209263311451495,-0.6539036287381472
1980-01-21,10128500,40.0,20.57399999999999,34355.19,0.0,377.28,22.001,0.58,-14.0,207.13,-6.71,0.0,191.81708834792124,0.0,0.0454102890226112,72236.55148158278,121.99215371991248,0.0015814602783982,-7.398784646243595,0.0,2.396331601021152,-2.549218636032093
