Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
2018-04-05,10133800,31.7,42.41799999999999,45520.97,0.0,446.07,0.0,12.22,-1.02,566.79,5.6000000000000005,0.0,253.50522772772783,0.0,0.1403778653653654,76954.31831581582,177.97034522022022,0.0031809455205205,3.9931243743743954,0.0101184559559559,2.1664376876876874,2.4859496996997006
2018-04-06,10133800,33.2,41.65599999999999,45684.77,3.82,246.82,0.0,10.95,2.59,735.59,6.77,0.0,294.03636636636645,1.7375455455455462,0.1071585085085085,76589.31728978979,134.83228828828828,0.0044096787912912,4.522057433409998,0.2192254254254254,2.4083571071071077,2.3411536536536537
2018-04-07,10133800,53.0,42.164,45848.15,13.43,191.55,0.0,9.92,3.88,806.21,6.9,0.0351874124124124,314.0780755755757,11.58521721721722,0.0811030780780781,76378.19173173174,121.8200080456433,0.0059057135635635,4.38305630826141,0.4614298548548549,1.4206881881881888,3.0432257257257267
2018-04-08,10133800,73.2,41.402,46011.08,9.98,210.38,0.0,7.42,0.92,652.64,4.17,0.3384384009009008,270.18380255255266,90.87726926926928,0.1379789414414414,76377.43192692695,153.1880208958959,0.0045844881381381,3.428281533486633,0.5298480355355356,6.451423923923926,0.3147059559559561
2018-04-09,10133800,51.3,41.91,46173.52,0.0,461.35,0.0,10.67,-2.07,524.6,4.3,0.2813618993993994,249.54494994995,22.880788788788788,0.1322215590590591,77284.1112987988,267.9094842342343,0.0036823676176176,1.4226071090622086,0.2157714464464464,3.281164914914916,-0.9276701701701704
2018-04-10,10133800,42.4,41.91,46335.44,0.0,517.47,0.0,15.62,-1.4,540.42,7.109999999999999,0.0,222.36790415415425,0.0,0.140915349801095,77345.78212587589,234.9029956206207,0.0030178929304304,3.9727642681744464,0.0157162662662662,0.6634271771771774,3.5371158658658666
2018-04-11,10133800,40.2,41.91,46496.82,0.0,466.99,0.0,17.23,3.71,786.89,10.47,0.0,264.0916966966968,0.0,0.1836741866866867,76613.22493243247,272.91665240240246,0.0041526794794794,7.983689441394544,0.0,1.7808320820820822,3.3663488488488498
2018-04-12,10133800,49.6,40.64,46657.61,9.13,354.11,0.0,12.39,-0.83,574.6,5.78,0.2252855605605605,260.88566566566567,17.24194594594595,0.1699081456456456,75871.4915990991,211.16710060060063,0.0038928351476476,4.964463467373652,0.2424877877877878,5.330521771771773,2.7863563563563565
2018-04-13,10133800,47.3,41.402,46817.79,0.0,382.23,0.0,4.27,-4.81,427.49,-0.27,0.045295558058058,252.9054366866868,16.0814014014014,0.1183459709709709,76804.82183683685,140.52148898898903,0.0025189868743743,-4.279724846917206,0.5827521771771773,6.390299049049047,-4.469962564187723
2018-04-14,10133800,43.2,42.164,46977.31,0.0,512.97,0.0,9.97,-5.4,408.65,2.285,0.0,211.62987487487487,0.0,0.0751150525525525,77470.52514264265,270.06208733733735,0.0025298842717717,-2.741706330353769,0.1015015015015015,1.740043793793794,-0.2196796796796797
2018-04-15,10133800,41.2,42.164,47136.14,0.0,505.6,0.0,14.51,-0.75,574.33,6.88,0.0,236.95133133133132,0.0,0.1195811436436436,77019.11964964967,257.2740005005005,0.0031490191191191,2.613790416392981,0.0,0.1554001969498796,4.312986736736737
2018-04-16,10133800,38.4,42.164,47294.25,2.75,357.85,0.0,16.94,2.99,756.97,9.965,0.0536989739739739,237.77741366366368,19.852980980980984,0.2686956706706707,76210.99030530533,259.5544418168169,0.0033097500625625,6.543638892799078,0.0002437187187187,2.229485532285215,7.916804304304303
2018-04-17,10133800,40.4,41.91,47451.59,0.0,483.86,0.0,9.97,-3.78,461.83,3.0950000000000006,0.2199354354354354,245.50556056056053,22.61480830830831,0.1385075200200201,76289.5432607608,230.47044532032035,0.0029326777652652,-0.7045730691628881,0.2979616116116116,5.423827475852318,-1.912314814814815
2018-04-18,10133800,37.4,42.41799999999999,47608.14,0.0,527.57,0.0,9.87,-6.75,368.39,1.5599999999999996,0.0097091216216216,191.16902027027035,0.1957577577577578,0.1127980105105105,77130.83971971975,291.0361851851852,0.0022431163163163,-2.483859733757175,0.0132212712712712,-0.2793143143143145,1.1948748748748752
2018-04-19,10133800,35.8,42.41799999999999,47763.84,0.0,489.96,0.0,13.86,-0.54,587.18,6.66,0.0,221.39710960960969,0.67597997997998,0.218657932932933,76539.40572072075,268.04775284024265,0.0020414525525525,3.1703877656954043,0.0,-3.2795895895895897,2.528671171171172
2018-04-20,10133800,35.7,42.41799999999999,47918.67,0.0,363.06,0.0,12.78,3.71,796.33,8.245,0.0,263.47055305305315,4.237585585585587,0.2168902277277277,76274.13513763764,234.2038005505506,0.0035474350975975,5.317837715645359,0.0,0.2450638138138138,-4.91302052052052
2018-04-21,10133800,34.7,42.164,48072.57,0.0,507.26,0.0,15.68,0.14,586.57,7.91,0.0,233.1400525525526,0.2941261261261261,0.2159067442442442,77172.59446196198,294.9114336836837,0.0038577299799799,5.529556059966243,0.0,2.586555305305305,-2.19558933933934
2018-04-22,10133800,35.9,40.894000000000005,48225.52,0.0,531.45,0.0,19.1,1.15,601.0,10.125,0.0,229.0900075075076,0.0,0.2401268018018018,77224.07211211213,299.2247458708709,0.0031128520645645,8.316141018948658,0.0,0.3977865365365365,0.7277815315315317
2018-04-23,10133800,38.0,38.1,48377.46,0.0,446.73,0.0,16.84,4.1,798.33,10.47,0.0,241.4516416416416,8.876364364364365,0.2469921671671671,76975.91815065067,298.54383733733744,0.0038397642267267,8.55658258844785,0.0,3.212825325325326,1.49383008008008
2018-04-24,10133800,40.2,37.338,48528.35,0.0,497.35,0.0,13.83,-1.24,537.57,6.295,0.0,212.0235047547548,0.0,0.1936582457457458,77429.26936436437,307.8855082582583,0.0030982345345345,3.9321849388451153,0.0,-0.8227540040040042,-2.468194444444445
